FAS OrgCode Name,FAS Budget Name,FAS Budget,Balancing Unit RefID,Cost Center RefID,Resource RefID,Fund RefID,Function RefID,Program RefID,Grant RefID,Stand-Alone Grant RefID,Gift RefID,,FAS Budget Status,FAS Budget Status Name,FAS Close to Budget,FAS Budget Type,FAS Budget Type Name,FAS Budget Class,FAS Budget Class Name,Conversion Row?,,Cost Center Name,,Program Name,,Stand-Alone Grant Name,Assignee RefID,Assignee Name,,Grant Name,,Gift Name,,Fund Name,Appropriation RefID,Appropriation Name,,Resource Name,,Function Name,Company RefID,Company Name,,Balancing Unit Name,linereference,Report Run Time
AQUATIC&FISHERY SCIENC,PAC-ISLES PARTIC SUP,617708,BU133,CC100950,RS100077,FD200,FN110,PG107274,GR008387,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Tornabene, L.",,,AS105823,"Tornabene, Luke M. (ltorna1)",,PAC-ISLES PARTIC SUP - 61-7708 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6675,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NMFS-UW JPA,618749,BU133,CC100950,RS100077,FD200,FN110,PG107277,GR008719,,,,2,"Closed to expenditures, open to revenue",      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS)| CBR,,,AS105875,"Anderson, James J (jjand)",,NMFS-UW JPA - 61-8749 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6694,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NMFS-UW JPA,618749,BU133,CC100950,RS100077,FD200,FN110,,GR008719,,,,2,"Closed to expenditures, open to revenue",      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,,,,,,,NMFS-UW JPA - 61-8749 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,24828,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,GUAM BT SNAKES,619739,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR009066,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105877,"Converse, Sarah J (sconver)",,GUAM BT SNAKES - 61-9739 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6712,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SGCN ASSESSMENT,620185,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR009325,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105817,"Scheuerell, Mark D. (scheuerl)",,SGCN ASSESSMENT - 62-0185 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6714,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSF UG GEOSCIENCE,620451,BU133,CC100950,RS100077,FD200,FN110,PG107299,GR009532,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Naish, K.",,,AS105873,"Naish, Kerry (knaish)",,NSF UG GEOSCIENCE - 62-0451 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6904,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSF UG PARTICIPANT SUP,620482,BU133,CC100950,RS100077,FD200,FN110,PG107299,GR009554,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Naish, K.",,,AS105873,"Naish, Kerry (knaish)",,NSF UG PARTICIPANT SUP - 62-0482 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6905,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,PUGET SOUND SEA DUCKS,620688,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR009702,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105877,"Converse, Sarah J (sconver)",,PUGET SOUND SEA DUCKS - 62-0688 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6715,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CHANNEL ISLAND SEABIRD,620774,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR009774,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105877,"Converse, Sarah J (sconver)",,CHANNEL ISLAND SEABIRD - 62-0774 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6716,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SKFY21 BYCATCH,621317,BU133,CC100950,RS100077,FD200,FN110,PG107261,GR010205,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hilborn, R.",,,AS107514,"Hilborn, Ray (rayh)",,SKFY21 BYCATCH - 62-1317 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6589,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NWCASC_AC,621377,BU133,CC100950,RS100077,FD200,FN110,PG107262,GR010256,,,,3,"Closed to all expenditures and revenue, but allows for JVs",      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Olden, J.",,,AS107579,"Olden, Julian D. (olden)",,NWCASC_AC - 62-1377 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6612,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CORALS PARTIC SUPP,622397,BU133,CC100950,RS100077,FD200,FN110,PG107263,GR011008,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Padilla Gamino, J.",,,AS105822,"Padilla Gamino, Jacqueline (jpgamino)",,CORALS PARTIC SUPP - 62-2397 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6621,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,WRAC18 YR2 (NAISH),622487,BU133,CC100950,RS100077,FD200,FN110,PG107299,GR011078,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Naish, K.",,,AS105873,"Naish, Kerry (knaish)",,WRAC18 YR2 (NAISH) - 62-2487 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6906,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SG HAUSER R_SFA_PD-3,622509,BU133,CC100950,RS100077,FD200,FN110,PG107297,GR011095,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hauser, L.",,,AS105819,"Hauser, Lorenz (lhauser)",,SG HAUSER R_SFA_PD-3 - 62-2509 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6855,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ELMSTROM FELLOW MAD,622584,BU133,CC100950,RS100077,FD200,FN171,PG107290,GR011159,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Holtgrieve, G.",,,AS105881,"Holtgrieve, Gordon W. (gholt)",,ELMSTROM FELLOW MAD - 62-2584 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6863,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSF INVASION - PEOPLES,622610,BU133,CC100950,RS100077,FD200,FN110,PG107262,GR011181,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Olden, J.",,,AS107579,"Olden, Julian D. (olden)",,NSF INVASION - PEOPLES - 62-2610 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6613,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSG CRASSOSTREA GIGAS,622614,BU133,CC100950,RS100077,FD200,FN110,PG107263,GR011185,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Padilla Gamino, J.",,,AS105822,"Padilla Gamino, Jacqueline (jpgamino)",,NSG CRASSOSTREA GIGAS - 62-2614 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6623,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSG CRASSOSTREA GIGAS,622614,BU133,CC100950,RS100077,FD200,FN110,PG107263,GR011185,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Padilla Gamino, J.",,,,,,NSG CRASSOSTREA GIGAS - 62-2614 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6624,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,WRAC 20 - 32ND,622690,BU133,CC100950,RS100077,FD200,FN110,PG107620,GR011244,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | WRAC,,,AS108127,"Young, Graham (grahamy)",,WRAC 20 - 32ND - 62-2690 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6851,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,MUDBLISTER WORM YR3 LH,622856,BU133,CC100950,RS100077,FD200,FN110,PG107297,GR011371,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hauser, L.",,,AS105819,"Hauser, Lorenz (lhauser)",,MUDBLISTER WORM YR3 LH - 62-2856 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6856,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,MUDBLISTER WORM YR3 CW,622873,BU133,CC100950,RS100077,FD200,FN110,PG107303,GR011384,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Wood, C.",,,AS105821,"Wood, Chelsea L. (chelwood)",,MUDBLISTER WORM YR3 CW - 62-2873 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6929,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,PLASTICS AND SEAFOOD,622907,BU133,CC100950,RS100077,FD200,FN160,PG107263,GR011411,,,,3,"Closed to all expenditures and revenue, but allows for JVs",      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Padilla Gamino, J.",,,AS105822,"Padilla Gamino, Jacqueline (jpgamino)",,PLASTICS AND SEAFOOD - 62-2907 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Operations and Maintenance of Plant,UW1861,University of Washington,,College of the Environment,6626,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,BELMONT,623405,BU133,CC100950,RS100077,FD200,FN110,PG107303,GR011791,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Wood, C.",,,AS105821,"Wood, Chelsea L. (chelwood)",,BELMONT - 62-3405 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6930,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,INDIAN RIVER SALMON,623810,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR012122,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105817,"Scheuerell, Mark D. (scheuerl)",,INDIAN RIVER SALMON - 62-3810 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6717,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ECOLOGICAL INDICATORS,623887,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR012188,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105877,"Converse, Sarah J (sconver)",,ECOLOGICAL INDICATORS - 62-3887 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6718,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSF CAREER,624366,BU133,CC100950,RS100077,FD200,FN110,PG107303,GR012583,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Wood, C.",,,AS105821,"Wood, Chelsea L. (chelwood)",,NSF CAREER - 62-4366 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6932,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSF CAREER PARTIC SUPP,624396,BU133,CC100950,RS100077,FD200,FN110,PG107303,GR012607,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Wood, C.",,,AS105821,"Wood, Chelsea L. (chelwood)",,NSF CAREER PARTIC SUPP - 62-4396 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6933,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NSF CAREER OFF CAMPUS,624397,BU133,CC100950,RS100077,FD200,FN110,PG107303,GR012608,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Wood, C.",,,AS105821,"Wood, Chelsea L. (chelwood)",,NSF CAREER OFF CAMPUS - 62-4397 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6934,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,WRAC 18 YR3 (NAISH),624582,BU133,CC100950,RS100077,FD200,FN110,PG107299,GR012760,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Naish, K.",,,AS105873,"Naish, Kerry (knaish)",,WRAC 18 YR3 (NAISH) - 62-4582 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,6907,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CVPAS II,624919,BU133,CC100950,RS100077,FD200,FN111,PG107277,GR012999,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS)| CBR,,,AS107493,"Gosselin, Jennifer L. (gosselin)",,CVPAS II - 62-4919 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6699,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NOVEL SARS-COV-2 TOOLS,624961,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR013036,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105877,"Converse, Sarah J (sconver)",,NOVEL SARS-COV-2 TOOLS - 62-4961 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,59548,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ECOLOGICAL INDICATORS,625008,BU133,CC100950,RS100077,FD200,FN111,PG107258,GR013076,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Essington, T.",,,,,,ECOLOGICAL INDICATORS - 62-5008 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,59549,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,MACHINE LEARNING,625018,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR013081,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105817,"Scheuerell, Mark D. (scheuerl)",,MACHINE LEARNING - 62-5018 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6719,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,US TUFTED PUFFINS,625033,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR013091,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,AS105877,"Converse, Sarah J (sconver)",,US TUFTED PUFFINS - 62-5033 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,6720,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CASCADE RED FOX,625091,BU133,CC100950,RS100077,FD200,FN111,PG107617,GR013133,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,CoEnv | Aquatic and Fishery Sciences (SAFS) | COOP,,,,,,CASCADE RED FOX - 62-5091 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,59554,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SG R_SFA12_FEL_ESSING,625092,BU133,CC100950,RS100077,FD200,FN110,PG107258,GR013134,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Essington, T.",,,,,,SG R_SFA12_FEL_ESSING - 62-5092 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,59555,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SG PADILLA FEL_R_SFA14,625093,BU133,CC100950,RS100077,FD200,FN110,PG107263,GR013135,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Padilla Gamino, J.",,,,,,SG PADILLA FEL_R_SFA14 - 62-5093 - 2021,,,,Grant Fund,,,,Federal Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,59556,6/28/2023 8:28:39
